<150>Jan 28 08:10:10 servernameabc httpd[12345]: 10.154.175.196 0.1.0.1 35901 abc.example.net - - [28/Jan/2026:08:10:10 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 11997 27 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:11 servernameabc httpd[12345]: 10.143.162.157 0.1.0.1 15934 abc.example.net - - [28/Jan/2026:08:10:11 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 9268 10 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:11 servernameabc httpd[12345]: 10.168.163.202 0.1.0.1 21448 abc.example.net - - [28/Jan/2026:08:10:11 +0530] "GET /dashboard/stats HTTP/1.1" 200 8939 18 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:12 servernameabc httpd[12345]: 10.181.151.229 0.1.0.1 32902 abc.example.net - - [28/Jan/2026:08:10:12 +0530] "POST /leaverest/rest/lwpBatch HTTP/1.1" 200 16404 12 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:13 servernameabc httpd[12345]: 10.64.100.180 0.1.0.1 23624 abc.example.net - - [28/Jan/2026:08:10:13 +0530] "GET /favicon.ico HTTP/1.1" 200 19340 18 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:14 servernameabc httpd[12345]: 10.25.233.194 0.1.0.1 64877 abc.example.net - - [28/Jan/2026:08:10:14 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 15533 45 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:15 servernameabc httpd[12345]: 10.239.230.99 0.1.0.1 70848 abc.example.net - - [28/Jan/2026:08:10:15 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 17278 32 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:16 servernameabc httpd[12345]: 10.108.233.27 0.1.0.1 55968 abc.example.net - - [28/Jan/2026:08:10:16 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 503 - 2687 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:17 servernameabc httpd[12345]: 10.254.76.119 0.1.0.1 57592 abc.example.net - - [28/Jan/2026:08:10:17 +0530] "GET /timesheet/resources/lib/js/json2.js HTTP/1.1" 200 3664 33 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:18 servernameabc httpd[12345]: 10.72.209.170 0.1.0.1 45038 abc.example.net - - [28/Jan/2026:08:10:18 +0530] "GET /favicon.ico HTTP/1.1" 200 19611 20 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:19 servernameabc httpd[12345]: 10.112.92.58 0.1.0.1 54337 abc.example.net - - [28/Jan/2026:08:10:19 +0530] "POST /leaverest/rest/lwpBatch HTTP/1.1" 200 18790 20 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:20 servernameabc httpd[12345]: 10.19.123.221 0.1.0.1 74766 abc.example.net - - [28/Jan/2026:08:10:20 +0530] "POST /api/v1/auth/login HTTP/1.1" 204 - 3748 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:20 servernameabc httpd[12345]: 10.240.244.158 0.1.0.1 17057 abc.example.net - - [28/Jan/2026:08:10:20 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 14919 28 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:21 servernameabc httpd[12345]: 10.117.242.28 0.1.0.1 56545 abc.example.net - - [28/Jan/2026:08:10:21 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 11990 38 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:21 servernameabc httpd[12345]: 10.25.181.53 0.1.0.1 19723 abc.example.net - - [28/Jan/2026:08:10:21 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 19909 27 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:22 servernameabc httpd[12345]: 10.230.15.234 0.1.0.1 62499 abc.example.net - - [28/Jan/2026:08:10:22 +0530] "GET /favicon.ico HTTP/1.1" 200 5048 35 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:23 servernameabc httpd[12345]: 10.47.21.1 0.1.0.1 56581 abc.example.net - - [28/Jan/2026:08:10:23 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 14607 44 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:24 servernameabc httpd[12345]: 10.186.81.3 0.1.0.1 58027 abc.example.net - - [28/Jan/2026:08:10:24 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 1803 46 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:25 servernameabc httpd[12345]: 10.78.75.7 0.1.0.1 80202 abc.example.net - - [28/Jan/2026:08:10:25 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 5466 11 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:26 servernameabc httpd[12345]: 10.226.81.121 0.1.0.1 11581 abc.example.net - - [28/Jan/2026:08:10:26 +0530] "POST /api/v1/auth/login HTTP/1.1" 404 - 1886 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:26 servernameabc httpd[12345]: 10.131.150.250 0.1.0.1 62932 abc.example.net - - [28/Jan/2026:08:10:26 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 6314 43 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:27 servernameabc httpd[12345]: 10.225.246.183 0.1.0.1 62054 abc.example.net - - [28/Jan/2026:08:10:27 +0530] "GET /timesheet/resources/lib/js/json2.js HTTP/1.1" 200 14712 32 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:28 servernameabc httpd[12345]: 10.109.88.151 0.1.0.1 41320 abc.example.net - - [28/Jan/2026:08:10:28 +0530] "GET /dashboard/stats HTTP/1.1" 200 13448 35 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:29 servernameabc httpd[12345]: 10.185.174.78 0.1.0.1 56866 abc.example.net - - [28/Jan/2026:08:10:29 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 14547 6 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:30 servernameabc httpd[12345]: 10.170.131.142 0.1.0.1 42943 abc.example.net - - [28/Jan/2026:08:10:30 +0530] "GET /dashboard/stats HTTP/1.1" 200 10880 8 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:30 servernameabc httpd[12345]: 10.204.244.102 0.1.0.1 39752 abc.example.net - - [28/Jan/2026:08:10:30 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 7092 16 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:31 servernameabc httpd[12345]: 10.75.105.164 0.1.0.1 79422 abc.example.net - - [28/Jan/2026:08:10:31 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 17152 13 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:32 servernameabc httpd[12345]: 10.84.86.195 0.1.0.1 63911 abc.example.net - - [28/Jan/2026:08:10:32 +0530] "GET /timesheet/resources/lib/js/json2.js HTTP/1.1" 200 14267 38 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:32 servernameabc httpd[12345]: 10.195.213.238 0.1.0.1 23768 abc.example.net - - [28/Jan/2026:08:10:32 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 13771 25 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:33 servernameabc httpd[12345]: 10.236.12.55 0.1.0.1 47707 abc.example.net - - [28/Jan/2026:08:10:33 +0530] "GET /favicon.ico HTTP/1.1" 200 3701 18 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:35 servernameabc httpd[12345]: 10.255.125.251 0.1.0.1 36856 abc.example.net - - [28/Jan/2026:08:10:35 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 16355 5 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:35 servernameabc httpd[12345]: 10.179.229.120 0.1.0.1 80634 abc.example.net - - [28/Jan/2026:08:10:35 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 9345 43 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:36 servernameabc httpd[12345]: 10.203.69.4 0.1.0.1 18520 abc.example.net - - [28/Jan/2026:08:10:36 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 6024 21 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:38 servernameabc httpd[12345]: 10.38.119.102 0.1.0.1 25416 abc.example.net - - [28/Jan/2026:08:10:38 +0530] "GET /timesheet/resources/lib/js/json2.js HTTP/1.1" 404 - 1837 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:38 servernameabc httpd[12345]: 10.130.25.69 0.1.0.1 32757 abc.example.net - - [28/Jan/2026:08:10:38 +0530] "GET /favicon.ico HTTP/1.1" 204 - 4592 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:40 servernameabc httpd[12345]: 10.136.22.192 0.1.0.1 46598 abc.example.net - - [28/Jan/2026:08:10:40 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 7528 34 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:41 servernameabc httpd[12345]: 10.234.100.205 0.1.0.1 68842 abc.example.net - - [28/Jan/2026:08:10:41 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 18515 48 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:41 servernameabc httpd[12345]: 10.174.150.205 0.1.0.1 89560 abc.example.net - - [28/Jan/2026:08:10:41 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 7357 18 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:42 servernameabc httpd[12345]: 10.98.93.40 0.1.0.1 95941 abc.example.net - - [28/Jan/2026:08:10:42 +0530] "GET /dashboard/stats HTTP/1.1" 200 17341 23 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:43 servernameabc httpd[12345]: 10.251.22.132 0.1.0.1 61625 abc.example.net - - [28/Jan/2026:08:10:43 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 204 - 2695 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:44 servernameabc httpd[12345]: 10.158.42.41 0.1.0.1 36506 abc.example.net - - [28/Jan/2026:08:10:44 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 12852 14 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:45 servernameabc httpd[12345]: 10.91.177.248 0.1.0.1 91552 abc.example.net - - [28/Jan/2026:08:10:45 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 9610 7 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:46 servernameabc httpd[12345]: 10.234.19.107 0.1.0.1 64185 abc.example.net - - [28/Jan/2026:08:10:46 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 7877 23 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:46 servernameabc httpd[12345]: 10.202.84.50 0.1.0.1 69329 abc.example.net - - [28/Jan/2026:08:10:46 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 11479 21 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:47 servernameabc httpd[12345]: 10.209.6.232 0.1.0.1 88113 abc.example.net - - [28/Jan/2026:08:10:47 +0530] "GET /timesheet/resources/lib/js/json2.js HTTP/1.1" 200 19744 44 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:47 servernameabc httpd[12345]: 10.77.128.74 0.1.0.1 78078 abc.example.net - - [28/Jan/2026:08:10:47 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 10696 35 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:47 servernameabc httpd[12345]: 10.203.0.106 0.1.0.1 37193 abc.example.net - - [28/Jan/2026:08:10:47 +0530] "GET /favicon.ico HTTP/1.1" 200 1863 21 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:47 servernameabc httpd[12345]: 10.62.254.65 0.1.0.1 43458 abc.example.net - - [28/Jan/2026:08:10:47 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 938 47 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:49 servernameabc httpd[12345]: 10.36.65.220 0.1.0.1 53515 abc.example.net - - [28/Jan/2026:08:10:49 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 14182 45 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:49 servernameabc httpd[12345]: 10.62.254.55 0.1.0.1 17452 abc.example.net - - [28/Jan/2026:08:10:49 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 724 34 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Jan 28 08:10:50 servernameabc httpd[12345]: 10.175.124.77 0.1.0.1 68180 abc.example.net - - [28/Jan/2026:08:10:50 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 18038 38 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:52 servernameabc httpd[12345]: 10.248.4.141 0.1.0.1 59870 abc.example.net - - [28/Jan/2026:08:10:52 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 18499 35 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:52 servernameabc httpd[12345]: 10.242.92.247 0.1.0.1 49085 abc.example.net - - [28/Jan/2026:08:10:52 +0530] "GET /leave/appResources/images/lerf_default.png HTTP/1.1" 200 17128 42 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:52 servernameabc httpd[12345]: 10.161.171.122 0.1.0.1 78367 abc.example.net - - [28/Jan/2026:08:10:52 +0530] "GET /leave/appResources/css/Custom_font-awesome.css HTTP/1.1" 200 10082 26 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:52 servernameabc httpd[12345]: 10.232.249.253 0.1.0.1 13157 abc.example.net - - [28/Jan/2026:08:10:52 +0530] "POST /RightsWeb/myrights/rest/getNewCardBranch HTTP/1.1" 200 9755 43 "https://abc.example.com/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
<150>Jan 28 08:10:53 servernameabc httpd[12345]: 10.5.36.9 0.1.0.1 78438 abc.example.net - - [28/Jan/2026:08:10:53 +0530] "GET /timesheet/resources/lib/js/json2.js HTTP/1.1" 200 19975 25 "https://abc.example.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
<150>Jan 28 08:10:54 servernameabc httpd[12345]: 10.9.198.28 0.1.0.1 21605 abc.example.net - - [28/Jan/2026:08:10:54 +0530] "POST /api/v1/auth/login HTTP/1.1" 200 3218 38 "https://abc.example.com/index.html" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
